customerID,Churn,customer.gender,customer.SeniorCitizen,customer.Partner,customer.Dependents,customer.tenure,phone.PhoneService,phone.MultipleLines,internet.InternetService,internet.OnlineSecurity,internet.OnlineBackup,internet.DeviceProtection,internet.TechSupport,internet.StreamingTV,internet.StreamingMovies,account.Contract,account.PaperlessBilling,account.PaymentMethod,account.Charges.Monthly,account.Charges.daily,account.Charges.Total
0257-ZESQC,1,Female,1,1,0,27,1,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),75.2,2.506666666666667,1929.35
0258-NOKBL,0,Male,0,0,0,3,1,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,0,Electronic check,90.4,3.0133333333333336,268.45
0259-GBZSH,1,Male,0,0,0,2,1,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,85.65,2.855,181.5
0260-ZDLGK,1,Female,0,0,1,9,1,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,1,Mailed check,72.9,2.43,651.4
0263-FJTQO,0,Male,0,1,1,50,1,Yes,DSL,Yes,No,No,Yes,Yes,No,Two year,1,Credit card (automatic),70.5,2.35,3486.65
0264-CNITK,0,Female,0,1,1,71,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),20.1,0.67,1389.6
0265-EDXBD,1,Male,1,1,0,32,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,74.9,2.496666666666667,2303.35
0265-PSUAE,0,Female,0,1,1,16,1,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,0,Bank transfer (automatic),100.7,3.356666666666667,1522.7
0266-CLZKZ,0,Female,0,1,1,67,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),105.65,3.521666666666667,6717.9
0266-GMEAO,0,Male,0,1,1,72,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),114.3,3.81,8058.55
0268-QKIWO,1,Female,0,0,0,3,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Electronic check,19.75,0.6583333333333333,58.85
0269-XFESX,0,Male,0,1,1,23,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,24.35,0.8116666666666668,538.5
0270-THENM,0,Male,0,1,1,72,1,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,0,Bank transfer (automatic),69.85,2.328333333333333,5102.35
0274-JKUJR,0,Male,0,1,1,7,0,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,0,Mailed check,58.85,1.9616666666666667,465.7
0274-VVQOQ,0,Male,1,1,0,65,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,1,Bank transfer (automatic),103.15,3.4383333333333335,6792.45
0277-BKSQP,0,Male,0,1,1,8,1,No,DSL,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,54.4,1.8133333333333332,475.1
0277-ORXQS,0,Male,0,1,1,66,0,No phone service,DSL,No,No,No,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),50.55,1.6849999999999998,3364.55
0278-YXOOG,1,Male,0,0,0,5,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,21.05,0.7016666666666667,113.85
0280-XJGEX,1,Male,0,0,0,49,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),103.7,3.4566666666666666,5036.3
0281-CNTZX,0,Male,0,1,0,63,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),19.95,0.6649999999999999,1234.8
0282-NVSJS,0,Female,1,1,1,12,0,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,1,Mailed check,29.3,0.9766666666666667,355.9
0285-INHLN,0,Male,0,1,1,27,1,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,1,Credit card (automatic),54.75,1.825,1510.3
0289-IVARM,0,Female,0,0,0,35,1,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,0,Electronic check,60.55,2.018333333333333,1982.6
0292-WEGCH,0,Female,0,1,1,54,1,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,1,Electronic check,86.2,2.8733333333333335,4524.05
0295-PPHDO,1,Male,0,0,0,1,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,95.45,3.1816666666666666,95.45
0295-QVKPB,0,Male,0,0,0,5,1,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,1,Credit card (automatic),63.95,2.131666666666667,318.1
0297-RBCSG,0,Male,0,0,0,19,1,No,DSL,No,Yes,No,Yes,No,Yes,One year,1,Bank transfer (automatic),65.35,2.1783333333333332,1231.85
0298-XACET,0,Male,0,1,1,52,0,No phone service,DSL,No,Yes,Yes,Yes,Yes,No,Two year,0,Mailed check,50.2,1.6733333333333333,2554.0
0301-FIDRB,0,Female,0,1,1,72,0,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),63.8,2.1266666666666665,4684.3
0301-KOBTQ,0,Male,0,0,0,32,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),20.05,0.6683333333333333,614.45
0302-JOIVN,1,Female,0,1,0,8,1,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,0,Electronic check,101.15,3.371666666666667,842.9
0303-UNCIP,0,Male,0,0,0,41,1,Yes,DSL,No,No,Yes,No,No,Yes,One year,0,Mailed check,65.0,2.1666666666666665,2531.8
0303-WMMRN,0,Male,0,0,0,5,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,19.25,0.6416666666666667,86.05
0305-SQECB,0,Female,0,0,1,11,0,No phone service,DSL,Yes,No,No,Yes,No,No,One year,1,Mailed check,36.05,1.2016666666666667,402.6
0306-JAELE,1,Male,0,0,0,5,1,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,1,Electronic check,96.1,3.203333333333333,453.4
0307-BCOPK,0,Female,0,0,0,16,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,19.05,0.635,326.65
0308-GIQJT,0,Male,1,0,0,71,1,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,0,Bank transfer (automatic),105.75,3.525,7382.85
0308-IVGOK,0,Female,0,0,0,11,0,No phone service,DSL,No,Yes,Yes,Yes,No,No,One year,1,Credit card (automatic),40.4,1.3466666666666667,422.6
0310-MVLET,1,Female,0,1,1,61,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic check,99.15,3.305,6010.05
0310-SUCIN,0,Female,0,1,0,71,1,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,1,Bank transfer (automatic),84.8,2.8266666666666667,6046.1
0310-VQXAM,0,Male,0,0,0,9,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.85,0.6616666666666667,178.8
0311-QYWSS,0,Female,0,0,0,6,1,No,DSL,Yes,No,No,No,No,No,Month-to-month,1,Electronic check,49.45,1.6483333333333334,314.6
0311-UNPFF,1,Female,0,0,0,26,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),88.8,2.96,2274.35
0314-TKOSI,0,Female,0,0,0,6,1,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,0,Mailed check,55.15,1.8383333333333334,322.9
0315-LVCRK,0,Male,0,0,0,11,1,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,0,Electronic check,84.8,2.8266666666666667,888.75
0318-QUUOB,1,Male,0,1,0,1,1,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,80.55,2.685,80.55
0318-ZOPWS,0,Female,0,1,0,49,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),20.15,0.6716666666666666,973.35
0319-QZTCO,0,Female,0,1,1,3,1,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,1,Credit card (automatic),58.7,1.9566666666666668,168.6
0320-DWVTU,0,Female,0,0,0,53,1,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,0,Mailed check,99.5,3.316666666666667,5424.25
0320-JDNQG,1,Male,0,1,1,23,1,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,1,Electronic check,99.85,3.328333333333333,2331.3
0322-CHQRU,1,Male,0,0,0,2,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Electronic check,45.35,1.5116666666666667,89.5
0322-YINQP,1,Male,0,0,0,1,1,No,DSL,Yes,No,No,No,No,No,Month-to-month,1,Mailed check,48.55,1.6183333333333332,48.55
0323-XWWTN,0,Male,0,0,1,3,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,26.4,0.88,121.25
0324-BRPCJ,1,Female,1,1,0,68,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic check,100.2,3.3400000000000003,6851.65
0325-XBFAC,1,Male,0,0,0,8,1,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,94.7,3.1566666666666667,740.3
0326-VDYXE,0,Female,0,1,0,70,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,1,Electronic check,97.65,3.2550000000000003,6982.5
0327-WFZSY,0,Male,0,1,1,39,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,0,Electronic check,100.0,3.3333333333333335,3835.55
0328-GRPMV,1,Female,0,0,0,1,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,70.1,2.3366666666666664,70.1
0328-IBUPK,0,Female,0,1,1,51,0,No phone service,DSL,Yes,No,No,Yes,No,No,Two year,0,Bank transfer (automatic),34.2,1.1400000000000001,1782.0
0329-GTIAJ,1,Female,0,0,0,3,1,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,1,Electronic check,97.9,3.2633333333333336,315.3
0330-BGYZE,0,Male,0,1,0,60,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,0,Bank transfer (automatic),102.5,3.4166666666666665,6157.6
0330-IVZHA,1,Female,0,1,0,5,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Electronic check,69.95,2.3316666666666666,330.15
0334-GDDSO,1,Male,1,0,0,3,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,81.35,2.7116666666666664,233.7
0334-ZFJSR,0,Female,0,1,0,55,1,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,1,Credit card (automatic),66.05,2.2016666666666667,3462.1
0336-KXKFK,0,Male,0,0,0,72,0,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),61.2,2.04,4390.25
0336-PIKEI,0,Male,1,1,0,72,1,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,0,Bank transfer (automatic),74.4,2.48,5360.75
0337-CNPZE,1,Female,0,0,0,41,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,106.3,3.5433333333333334,4443.45
0343-QLUZP,0,Male,0,0,0,60,0,No phone service,DSL,Yes,Yes,Yes,No,No,No,Two year,0,Bank transfer (automatic),39.6,1.32,2424.5
0345-HKJVM,1,Female,0,0,0,6,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,0,Electronic check,89.3,2.9766666666666666,577.6
0345-XMMUG,0,Female,0,1,0,46,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),108.9,3.6300000000000003,4854.3
0347-UBKUZ,0,Female,0,0,0,15,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.9,0.6633333333333333,320.45
0348-SDKOL,1,Female,0,1,0,58,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,1,Credit card (automatic),102.1,3.4033333333333333,5885.4
0354-VXMJC,0,Male,0,1,1,23,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),19.6,0.6533333333333334,426.65
0354-WYROK,1,Female,1,1,1,31,1,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,1,Electronic check,98.9,3.296666666666667,2911.3
0356-ERHVT,0,Male,0,1,0,11,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),45.9,1.53,521.9
0356-OBMAC,0,Female,1,0,0,56,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,1,Bank transfer (automatic),99.9,3.33,5706.3
0357-NVCRI,0,Female,0,0,1,25,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Credit card (automatic),20.05,0.6683333333333333,471.7
0361-HJRDX,0,Female,0,0,0,68,0,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),64.35,2.145,4539.6
0362-RAOQO,0,Female,0,0,0,40,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),19.65,0.6549999999999999,830.25
0362-ZBZWJ,1,Male,0,0,0,36,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,84.9,2.83,3067.2
0363-QJVFX,1,Male,0,0,0,32,1,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,1,Credit card (automatic),108.15,3.605,3432.9
0363-SVHYR,0,Male,0,1,1,71,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),86.85,2.895,6263.8
0365-BZUWY,0,Male,0,1,0,17,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,102.55,3.4183333333333334,1742.5
0365-GXEZS,0,Male,0,1,0,18,1,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,0,Electronic check,78.2,2.606666666666667,1468.75
0365-TRTPY,0,Female,0,0,0,37,1,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,0,Bank transfer (automatic),91.2,3.04,3382.3
0366-NQSHS,0,Male,0,0,0,2,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.35,0.645,46.35
0369-ZGOVK,0,Female,0,1,1,28,1,No,Fiber optic,No,No,No,No,No,No,One year,1,Bank transfer (automatic),70.4,2.3466666666666667,1992.2
0373-AIVNJ,0,Male,0,0,0,9,0,No phone service,DSL,Yes,Yes,Yes,No,No,No,One year,0,Mailed check,39.55,1.3183333333333331,373.0
0374-AACSZ,0,Female,0,0,0,1,1,No,DSL,Yes,No,No,No,No,No,Month-to-month,0,Electronic check,50.15,1.6716666666666666,50.15
0374-FIUCA,0,Male,0,1,0,65,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),20.4,0.6799999999999999,1414.45
0374-IOEGQ,0,Female,0,0,0,3,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Electronic check,44.6,1.4866666666666668,122.7
0375-HVGXO,1,Female,0,0,0,1,0,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,34.7,1.1566666666666667,34.7
0376-OIWME,0,Male,0,1,0,36,1,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,93.6,3.1199999999999997,3366.05
0376-YMCJC,1,Male,0,0,0,23,1,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,1,Electronic check,90.6,3.02,1943.2
0377-JBKKT,0,Male,0,1,1,22,1,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,1,Mailed check,57.95,1.9316666666666669,1271.8
0378-CJKPV,0,Female,0,1,0,72,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),112.1,3.7366666666666664,7965.95
0378-NHQXU,1,Female,0,1,1,17,1,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,0,Electronic check,88.25,2.941666666666667,1460.65
0378-TOVMS,1,Female,0,0,0,3,1,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,0,Electronic check,85.8,2.86,272.2
0378-XSZPU,1,Male,0,1,0,58,1,No,DSL,Yes,Yes,Yes,No,No,No,One year,0,Credit card (automatic),60.3,2.01,3563.8
0379-DJQHR,0,Male,0,1,1,67,1,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,0,Credit card (automatic),81.35,2.7116666666666664,5398.6
0380-NEAVX,0,Male,1,0,0,34,1,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,1,Electronic check,99.85,3.328333333333333,3343.15
0380-ZCSBI,0,Male,0,0,0,10,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Credit card (automatic),20.0,0.6666666666666666,198.7
0383-CLDDA,0,Female,0,0,0,69,1,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),85.35,2.8449999999999998,5897.4
0384-LPITE,0,Male,0,0,0,40,0,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,0,Credit card (automatic),62.05,2.0683333333333334,2511.55
0384-RVBPI,0,Male,0,0,0,20,1,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,0,Credit card (automatic),64.4,2.146666666666667,1398.6
0386-CWRGM,0,Female,0,1,1,46,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.4,0.6466666666666666,967.85
0388-EOPEX,1,Female,0,1,0,2,1,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,1,Electronic check,74.4,2.48,139.4
0390-DCFDQ,1,Female,1,1,0,1,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Mailed check,70.45,2.3483333333333336,70.45
0392-BZIUW,0,Female,0,1,0,72,1,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,1,Credit card (automatic),105.0,3.5,7589.8
0394-YONDK,0,Male,0,1,1,70,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),25.15,0.8383333333333333,1790.15
0396-HUJBP,0,Female,0,0,0,2,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.3,0.6433333333333333,44.4
0396-UKGAI,0,Male,0,0,1,23,1,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,1,Bank transfer (automatic),55.3,1.8433333333333333,1284.2
0396-YCHWO,0,Male,0,1,0,36,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,95.4,3.18,3474.2
0397-GZBBC,1,Male,1,1,0,59,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),93.85,3.128333333333333,5574.75
0397-ZXWQF,0,Male,0,0,0,67,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),20.5,0.6833333333333333,1430.95
0401-WDBXM,0,Male,0,1,1,72,1,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,1,Bank transfer (automatic),105.55,3.518333333333333,7542.25
0402-CQAJN,1,Female,0,0,0,37,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),101.9,3.396666666666667,3545.35
0402-OAMEN,0,Female,0,1,1,72,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),24.45,0.815,1709.1
0404-AHASP,0,Male,0,1,0,72,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),19.7,0.6566666666666666,1421.9
0404-SWRVG,1,Male,0,0,0,3,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,74.4,2.48,229.55
0406-BPDVR,1,Female,1,1,0,54,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,1,Credit card (automatic),101.5,3.3833333333333333,5373.1
0407-BDJKB,1,Male,0,1,0,60,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,1,Electronic check,95.75,3.191666666666667,5742.9
0409-WTMPL,0,Female,0,1,0,58,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,1,Credit card (automatic),110.65,3.6883333333333335,6526.65
0410-IPFTY,0,Female,0,1,0,31,1,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,1,Bank transfer (automatic),83.85,2.795,2674.15
0411-EZJZE,0,Female,0,0,0,3,1,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,60.25,2.0083333333333333,170.5
0412-UCCNP,0,Male,0,0,0,55,1,No,DSL,Yes,No,Yes,Yes,No,No,Two year,1,Electronic check,59.2,1.9733333333333334,3175.85
0415-MOSGF,1,Female,0,0,0,1,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Mailed check,44.4,1.48,44.4
0419-YAAPX,0,Male,0,1,0,49,1,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,1,Credit card (automatic),85.3,2.8433333333333333,4297.95
0420-BWTPW,1,Male,0,0,1,8,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,0,Mailed check,25.5,0.85,215.2
0420-HLGXF,0,Female,1,0,0,39,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,99.75,3.325,4036.0
0420-TXVSG,0,Male,0,1,0,66,1,Yes,DSL,Yes,Yes,Yes,No,No,No,Two year,1,Credit card (automatic),66.1,2.203333333333333,4428.45
0422-OHQHQ,0,Female,0,1,1,15,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.55,0.685,295.95
0422-UXFAP,0,Female,0,1,0,51,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,1,Electronic check,98.85,3.295,4947.55
0423-UDIJQ,0,Male,1,0,0,9,1,No,DSL,No,No,No,Yes,No,No,Month-to-month,0,Mailed check,49.2,1.6400000000000001,447.9
0426-TIRNE,1,Female,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.9,0.6966666666666667,20.9
0428-AXXLJ,0,Male,0,0,0,25,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Bank transfer (automatic),19.5,0.65,516.3
0428-IKYCP,0,Male,0,1,0,22,1,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,1,Bank transfer (automatic),87.0,2.9,1850.65
0430-IHCDJ,0,Male,0,0,0,15,1,Yes,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic check,49.0,1.6333333333333333,749.25
0431-APWVY,1,Female,0,1,1,28,1,No,Fiber optic,No,No,No,No,Yes,Yes,One year,1,Bank transfer (automatic),90.1,3.003333333333333,2598.95
0432-CAJZV,0,Male,0,0,0,3,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,0,Mailed check,90.7,3.0233333333333334,237.65
0434-CSFON,0,Female,0,1,0,47,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,100.5,3.35,4707.1
0436-TWFFZ,0,Female,0,0,0,67,1,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,1,Mailed check,85.25,2.841666666666667,5714.2
0439-IFYUN,0,Female,1,0,0,18,1,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,74.7,2.49,1294.6
0440-EKDCF,0,Male,0,1,0,62,1,No,DSL,No,Yes,Yes,Yes,No,No,Two year,1,Credit card (automatic),60.15,2.005,3753.2
0440-MOGPM,0,Female,0,0,0,41,1,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,1,Electronic check,80.55,2.685,3263.9
0440-QEXBZ,0,Female,0,0,0,44,1,Yes,DSL,No,No,No,No,No,No,Month-to-month,1,Mailed check,50.15,1.6716666666666666,2139.1
0440-UEDAI,0,Female,0,0,0,53,1,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,1,Credit card (automatic),94.45,3.1483333333333334,5042.75
0442-TDYUO,0,Male,0,1,0,48,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,20.05,0.6683333333333333,1036.0
0442-ZXKVS,0,Female,1,1,0,54,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,1,Bank transfer (automatic),115.6,3.853333333333333,6431.05
